"","date","P.B.ratio","Free.cash.flow.per.share","Current.ratio","Net.margin","ROA","Asset.turnover","EPS","PE","Assets.Q","Current.Assets.Q","Liabilities.Q","Current.Liabilities.Q","Book.value.Q","Revenue.Q","Earnings.Q","Cash.from.operating.activities.Q","Cash.from.investing.activities.Q","Cash.from.financing.activities.Q","Cash.at.end.of.period.Q","Capital.expenditures.Q","EPS.Q","relativeReturn","Y"
"70",Jun 2012,2.05,1.08,1.8369,5.0575,0.0107,0.2108,0.6126,53.3301,-1.0862,-2.9819,-2.0463,-6.2087,0.4126,-1.3996,47.6861,-2986.2745,41.342,-84.0778,14.4124,-77.7363,47.3304,2.6351,-11.0894
"71",Sep 2012,1.91,0.4,1.8339,4.2678,0.0084,0.1966,0.4853,62.7653,0.7641,1.151,-0.4745,1.3144,3.0665,-6.036,-20.7084,-25.0679,-3.6753,238.4615,-5.8866,247.486,-20.7803,-11.0894,1.6245
"72",Dec 2012,1.83,0.45,2.0607,-4.534,-0.0091,0.1999,-0.5285,-57.1429,0.3417,0.9333,7.526,-10.1758,-12.3919,2.0532,-208.4192,40.6165,49.9205,-76.8717,11.1454,62.2186,-208.9017,1.6245,-2.8739
"73",Mar 2013,2.31,0.08,1.9492,4.4149,0.0092,0.2075,0.525,62.3429,-0.4324,2.3814,-0.9035,8.2398,0.5796,3.3484,-200.6339,-71.1799,-75.0795,479.1908,-18.6197,-65.7086,-199.3377,-2.8739,-1.7209
"74",Jun 2013,2.34,2.67,2.008,16.6358,0.0346,0.2078,2.0038,16.4238,1.2092,4.4499,-2.8965,1.3907,10.5391,1.3488,281.8898,736.9128,102.9787,85.5289,38.9585,46.2428,281.6762,-1.7209,9.6149
"75",Sep 2013,2.3,0.69,2.0853,4.9439,0.0097,0.1956,0.5598,65.309,0.0912,-1.2556,-1.6465,-4.9156,3.4208,-5.7831,-72,-62.5234,10.6918,-70.4142,7.9664,11.8577,-72.0631,9.6149,4.0028
"76",Dec 2013,2.52,1.11,2.0865,7.2849,0.0151,0.207,0.866,47.9446,-1.0042,-0.128,-8.0371,-0.1834,12.0517,4.7473,54.3446,59.2725,-56.6288,140,12.6707,56.1837,54.6981,4.0028,12.4472
"77",Mar 2014,2.45,-0.08,2.0499,7.254,0.0152,0.2089,0.8712,53.2484,-0.3856,0.3403,-0.2269,2.1301,-0.5837,0.5213,0.0954,-74.2499,185.5895,10,-26.1785,-23.9819,0.6005,12.4472,5.4324
"78",Jun 2014,2.64,0.44,2.0442,6.4825,0.0141,0.217,0.8098,61.6819,-0.689,-3.1083,-1.2026,-2.8382,0.0449,3.1533,-7.817,142.6087,24.4648,-21.6942,-12.3603,28.5714,-7.0478,5.4324,4.1399
"79",Sep 2014,2.76,0.72,2.1287,6.5047,0.0135,0.207,0.795,66.239,1.1883,5.9589,4.5089,1.751,-3.8201,-3.4323,-3.1024,27.2401,-47.0516,-155.5849,50.0911,7.6389,-1.8276,4.1399,-14.1295
"80",Dec 2014,2.58,1.38,2.0932,5.6938,0.0119,0.2091,0.6859,69.4416,-1.1168,-5.686,6.0205,-4.087,-12.8561,-0.1458,-12.5934,55.3239,179.8144,-357.2785,-1.9764,18.9247,-13.7233,-14.1295,-2.9699
"81",Mar 2015,2.99,0.31,1.9693,11.9483,0.0218,0.1825,1.282,35.9516,-1.4637,0.5233,-1.9164,6.849,-0.8295,-14.0017,80.464,-54.3707,-126.534,-44.5879,11.2133,-18.3544,86.9077,-2.9699,10.4275
"82",Jun 2015,3.19,0.35,1.94,9.45,0.0176,0.1862,1.0534,47.9305,2.2791,1.5168,0.4372,3.0516,6.1834,4.3654,-17.456,11.7647,-438.125,-57.9356,-1.0178,10.5205,-17.8315,10.4275,-4.9614
"83",Sep 2015,2.61,1.34,1.882,11.4241,0.0197,0.1722,1.1868,37.2093,0.7933,0.3554,0.0965,3.4469,3.0535,-6.7699,12.7049,78.5917,-55.8226,48.0211,22.4775,-4.2084,12.6638,-4.9614,5.3843
"84",Dec 2015,2.83,1.25,2.1823,31.5128,0.0531,0.1685,3.1277,15.8679,-2.6587,-1.517,-6.2026,-15.07,4.2781,-4.769,162.6909,-6.7702,-76.9874,113.9037,12.5148,-6.6946,163.5406,5.3843,-8.323
"85",Mar 2016,2.5,-0.68,1.9974,2.3732,0.0037,0.1564,0.2262,204.4209,0.6086,-4.6619,0.3896,4.1641,0.8867,-6.6219,-92.9679,-97.7787,957.2727,-27.4167,-22.9334,-8.0717,-92.7678,-8.323,8.6065
"86",Jun 2016,2.64,1.08,2.0425,26.8407,0.0394,0.1466,2.8469,17.865,19.1175,12.7539,22.1016,10.2637,13.0357,11.6696,1162.9921,4165.3846,-22.6139,-29.8507,10.5749,21.5854,1158.5765,8.6065,-1.7355
"87",Sep 2016,2.31,0.18,1.958,6.4408,0.01,0.1548,0.717,71.1994,-1.104,-5.8229,-1.9789,-1.7545,0.3421,4.4428,-74.9377,-39.3598,-51.6667,97.3813,-3.7898,14.4433,-74.8147,-1.7355,0.713900000000001
"88",Dec 2016,2.48,0.8,1.8771,0.3994,7e-04,0.1638,0.0463,1198.0562,-1.3805,-4.5161,3.992,-0.403,-10.4977,4.3019,-93.5323,38.513,125.5172,-0.1658,-6.0438,-15.9509,-93.5425,0.713900000000001,5.3581
"89",Mar 2017,2.64,-0.26,1.8677,6.712,0.011,0.1637,0.7269,83.8767,1.6564,4.1464,0.4055,4.6731,4.129,1.6129,1607.6923,-74.4498,8.053,-80.814,-11.4878,-17.414,1469.9784,5.3581,-1.0093
"90",Jun 2017,2.82,0.42,1.9313,9.5489,0.0161,0.1682,1.0797,57.7753,1.7556,5.2557,0.3124,1.7888,5.0296,4.5654,48.7613,181.3025,-34.6226,85.2814,6.3269,4.1667,48.5349,-1.0093,2.4144
"91",Sep 2017,2.88,0.8,2.009,3.3477,0.0026,0.0773,0.2197,304.8248,141.379,111.3013,78.4971,103.1276,262.2181,10.9874,-61.0901,98.2076,-805.1948,44.8598,111.4506,-4.9697,-79.6518,2.4144,-4.4304
"92",Dec 2017,1.61,1.18,1.9096,-6.2942,-0.0066,0.1044,-0.5423,-130.7763,-3.2051,-8.956,-3.996,-4.2159,-2.5411,30.6891,-345.7198,59.2313,-76.6728,745.8065,2.2057,88.3929,-346.8366,-4.4304,0.7581
