3.997
-2.6534
1.0965
0.88153
1.271
-1.5374
3.1277
0.52999
-0.35359
2.7107
0.10315
2.3757
1.1276
-1.1125
-1.1902
-1.1728
-0.13435
-0.093368
3.8138
