-1.0641
-0.32066
0.32308
-0.25323
0.43756
-0.28645
-0.23012
1.1844
-1.2067
-0.21255
-1.6563
1.6823
0.16932
-2.5755
0.62561
-1.0338
0.015227
-0.96881
0.90603
