-1.2156
-0.84472
0.47663
-0.21292
0.12557
-0.847
0.89811
1.5306
-0.69592
0.036109
-2.5322
0.84089
0.20876
-2.9696
0.94808
-0.2152
-0.49666
-1.1482
1.5929
