-0.84364
-0.26581
-0.35635
-0.12647
0.50427
-0.26994
-0.27446
0.592
-0.99856
-0.25134
-1.1715
0.95774
0.22284
-1.6095
-0.42416
-0.69545
-0.33984
-0.76183
0.68362
