-1.2687
-0.90631
1.7353
0.56681
0.25354
-1.6242
0.48386
1.6495
-0.75413
-0.37389
-4.2821
0.87725
1.2911
-3.238
0.69919
0.46114
-0.88604
-1.9504
2.7439
