2.6742
-0.98531
0.52882
0.26755
-0.050918
-0.15341
2.0866
0.51063
0.32855
-1.9653
0.69969
0.84998
0.54686
-0.0138
-0.54978
-0.45496
-0.024791
0.3489
1.4719
