1.8897
-0.92503
0.28401
-0.33361
0.079205
-0.53817
1.0529
0.12994
-0.25921
-1.3816
0.83064
0.50542
0.050995
-0.16485
-0.15856
-0.42294
0.38417
-0.040705
0.86277
