2.8998
-4.3039
3.2423
1.8475
1.8856
-3.7564
3.4656
2.0842
-1.4151
2.2735
-4.0284
3.644
3.0533
-4.8218
-1.1568
-0.2095
-1.1797
-2.8287
6.7683
