3.2974
-1.241
0.82904
0.44897
0.1524
-1.0797
2.9973
0.33907
0.23213
-2.3329
0.18377
1.2471
0.81222
-0.5171
-0.94352
-0.32484
-0.62475
0.49907
2.0179
